executor,judge,seed,taskId,correct,runId
Haiku 4.5,Haiku 4.5,17,t069,1,swarm-llm-20260924-144400-67c2
Haiku 4.5,Haiku 4.5,17,t070,1,swarm-llm-20260924-144400-67c2
Haiku 4.5,Haiku 4.5,17,t071,1,swarm-llm-20260924-144400-67c2
Haiku 4.5,Haiku 4.5,17,t072,1,swarm-llm-20260924-144400-67c2
Haiku 4.5,Haiku 4.5,17,t073,0,swarm-llm-20260924-144400-67c2
Haiku 4.5,Haiku 4.5,17,t074,1,swarm-llm-20260924-144400-67c2
Haiku 4.5,Haiku 4.5,17,t075,1,swarm-llm-20260924-144400-67c2
Haiku 4.5,Haiku 4.5,17,t076,1,swarm-llm-20260924-144400-67c2
Haiku 4.5,Haiku 4.5,17,t077,1,swarm-llm-20260924-144400-67c2
Haiku 4.5,Haiku 4.5,17,t078,1,swarm-llm-20260924-144400-67c2
Haiku 4.5,Haiku 4.5,17,t079,1,swarm-llm-20260924-144400-67c2
Haiku 4.5,Haiku 4.5,17,t080,1,swarm-llm-20260924-144400-67c2
Haiku 4.5,Haiku 4.5,17,t081,1,swarm-llm-20260924-144400-67c2
Haiku 4.5,Haiku 4.5,17,t082,1,swarm-llm-20260924-144400-67c2
Haiku 4.5,Haiku 4.5,17,t083,1,swarm-llm-20260924-144400-67c2
Haiku 4.5,Haiku 4.5,17,t084,1,swarm-llm-20260924-144400-67c2
Haiku 4.5,Haiku 4.5,17,t085,1,swarm-llm-20260924-144400-67c2
Haiku 4.5,Haiku 4.5,17,t086,1,swarm-llm-20260924-144400-67c2
Haiku 4.5,Haiku 4.5,17,t087,1,swarm-llm-20260924-144400-67c2
Haiku 4.5,Haiku 4.5,17,t088,1,swarm-llm-20260924-144400-67c2
Haiku 4.5,Haiku 4.5,17,t089,1,swarm-llm-20260924-144400-67c2
Haiku 4.5,Haiku 4.5,17,t090,1,swarm-llm-20260924-144400-67c2
Haiku 4.5,Haiku 4.5,17,t091,1,swarm-llm-20260924-144400-67c2
Haiku 4.5,Haiku 4.5,17,t092,1,swarm-llm-20260924-144400-67c2
Haiku 4.5,Haiku 4.5,17,t093,1,swarm-llm-20260924-144400-67c2
Haiku 4.5,Haiku 4.5,17,t094,1,swarm-llm-20260924-144400-67c2
Haiku 4.5,Haiku 4.5,17,t095,1,swarm-llm-20260924-144400-67c2
Haiku 4.5,Haiku 4.5,17,t096,1,swarm-llm-20260924-144400-67c2
Haiku 4.5,Sonnet 5,7,t001,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t002,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t003,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t004,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t005,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t006,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t007,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t008,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t009,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t010,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t011,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t012,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t013,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t014,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t015,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t016,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t017,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t018,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t019,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t020,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t021,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t022,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t023,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t024,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t025,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t026,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t027,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t028,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t029,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t030,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t031,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t032,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t033,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t034,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t035,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t036,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t037,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t038,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t039,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t040,0,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t041,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t042,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t043,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t044,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t045,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t046,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t047,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t048,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t049,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t050,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t051,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t052,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t053,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t054,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t055,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t056,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t057,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t058,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t059,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t060,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t061,0,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t062,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t063,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t064,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t065,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t066,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t067,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t068,0,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t069,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t070,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t071,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t072,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t073,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t074,0,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t075,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t076,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t077,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t078,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t079,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t080,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t081,0,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t082,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t083,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t084,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t085,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t086,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t087,0,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t088,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t089,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t090,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t091,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t092,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t093,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t094,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t095,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,7,t096,1,swarm-llm-20260924-012542-68fa
Haiku 4.5,Sonnet 5,11,t001,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t002,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t003,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t004,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t005,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t006,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t007,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t008,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t009,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t010,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t011,0,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t012,0,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t013,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t014,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t015,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t016,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t017,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t018,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t019,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t020,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t021,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t022,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t023,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t024,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t025,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t026,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t027,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t028,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t029,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t030,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t031,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t032,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t033,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t034,0,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t035,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t036,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t037,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t038,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t039,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t040,0,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t041,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t042,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t043,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t044,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t045,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t046,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t047,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t048,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t049,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t050,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t051,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t052,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t053,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t054,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t055,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t056,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t057,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t058,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t059,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t060,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t061,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t062,0,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t063,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t064,0,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t065,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t066,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t067,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t068,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t069,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t070,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t071,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t072,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t073,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t074,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t075,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t076,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t077,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t078,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t079,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t080,0,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t081,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t082,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t083,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t084,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t085,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t086,0,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t087,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t088,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t089,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t090,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t091,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t092,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t093,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t094,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t095,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,11,t096,1,swarm-llm-20260924-022235-f669
Haiku 4.5,Sonnet 5,13,t001,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t002,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t003,0,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t004,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t005,0,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t006,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t007,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t008,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t009,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t010,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t011,0,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t012,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t013,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t014,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t015,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t016,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t017,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t018,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t019,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t020,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t021,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t022,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t023,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t024,0,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t025,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t026,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t027,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t028,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t029,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t030,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t031,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t032,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t033,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t034,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t035,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t036,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t037,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t038,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t039,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t040,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t041,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t042,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t043,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t044,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t045,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t046,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t047,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t048,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t049,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t050,0,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t051,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t052,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t053,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t054,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t055,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t056,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t057,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t058,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t059,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t060,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t061,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t062,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t063,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t064,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t065,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t066,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t067,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t068,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t069,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t070,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t071,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t072,0,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t073,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t074,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t075,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t076,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t077,0,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t078,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t079,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t080,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t081,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t082,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t083,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t084,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t085,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t086,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t087,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t088,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t089,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t090,0,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t091,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t092,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t093,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t094,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t095,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,13,t096,1,swarm-llm-20260924-142532-ec02
Haiku 4.5,Sonnet 5,17,t001,0,swarm-llm-20260924-144548-5800
Haiku 4.5,Sonnet 5,17,t002,1,swarm-llm-20260924-144548-5800
Haiku 4.5,Sonnet 5,17,t003,1,swarm-llm-20260924-144548-5800
Haiku 4.5,Sonnet 5,17,t004,0,swarm-llm-20260924-144548-5800
Haiku 4.5,Sonnet 5,17,t005,1,swarm-llm-20260924-144548-5800
Haiku 4.5,Sonnet 5,17,t006,1,swarm-llm-20260924-144548-5800
Haiku 4.5,Sonnet 5,17,t007,1,swarm-llm-20260924-144548-5800
Haiku 4.5,Sonnet 5,17,t008,1,swarm-llm-20260924-144548-5800
Haiku 4.5,Sonnet 5,17,t009,1,swarm-llm-20260924-144548-5800
Haiku 4.5,Sonnet 5,17,t010,0,swarm-llm-20260924-144548-5800
Haiku 4.5,Sonnet 5,17,t011,1,swarm-llm-20260924-144548-5800
Haiku 4.5,Sonnet 5,17,t012,1,swarm-llm-20260924-144548-5800
Haiku 4.5,Sonnet 5,17,t013,1,swarm-llm-20260924-144548-5800
Haiku 4.5,Sonnet 5,17,t014,1,swarm-llm-20260924-144548-5800
Haiku 4.5,Sonnet 5,17,t015,1,swarm-llm-20260924-144548-5800
Haiku 4.5,Sonnet 5,17,t016,0,swarm-llm-20260924-144548-5800
Haiku 4.5,Sonnet 5,17,t017,1,swarm-llm-20260924-144548-5800
Haiku 4.5,Sonnet 5,17,t018,1,swarm-llm-20260924-144548-5800
